                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    159,                0.51063,                0.42848,                0.90659,                0.99024,                0.99923,                0.99489,                0.91174,                 0.4067,                 0.3014,                0.87182,             0.00043479,             0.00043479,             0.00043479
                    160,                0.46236,                0.34928,                0.88136,                0.99349,                0.99894,                  0.995,                0.93307,                0.39591,                 0.2962,                0.86814,             0.00043302,             0.00043302,             0.00043302
                    161,                0.47801,                0.36246,                0.89276,                0.99283,                0.99894,                  0.995,                0.93578,                0.39753,                0.29394,                0.86708,             0.00043126,             0.00043126,             0.00043126
                    162,                0.50386,                0.39216,                0.90953,                 0.9968,                0.99894,                  0.995,                 0.9304,                0.40823,                0.30027,                0.86725,             0.00042949,             0.00042949,             0.00042949
                    163,                0.48447,                0.36028,                0.88187,                0.99728,                0.99894,                  0.995,                 0.9361,                0.38209,                0.28587,                 0.8611,             0.00042772,             0.00042772,             0.00042772
                    164,                0.49746,                 0.3525,                0.89614,                0.99389,                      1,                  0.995,                0.93078,                0.38018,                0.28939,                 0.8596,             0.00042595,             0.00042595,             0.00042595
                    165,                0.45608,                0.36336,                0.89959,                0.99494,                0.99894,                  0.995,                0.93167,                0.37237,                0.28701,                0.85962,             0.00042419,             0.00042419,             0.00042419
                    166,                0.42838,                0.31407,                  0.864,                0.99412,                0.99894,                0.99485,                0.93733,                0.37016,                0.28531,                0.86148,             0.00042242,             0.00042242,             0.00042242
                    167,                0.44278,                0.34305,                0.87835,                0.99594,                0.99662,                0.99495,                0.93314,                0.37925,                0.29281,                0.86014,             0.00042065,             0.00042065,             0.00042065
                    168,                0.45543,                0.34401,                0.88328,                 0.9973,                0.99637,                0.99496,                0.94706,                0.37097,                0.28885,                0.85494,             0.00041889,             0.00041889,             0.00041889
                    169,                0.47985,                0.35687,                0.89985,                0.99671,                0.99588,                0.99496,                0.94617,                0.36563,                0.28754,                0.85203,             0.00041712,             0.00041712,             0.00041712
                    170,                0.47682,                0.38184,                0.90684,                0.99198,                 0.9957,                0.99495,                0.93067,                0.37603,                0.29548,                0.85615,             0.00041535,             0.00041535,             0.00041535
                    171,                0.46672,                0.33882,                0.89972,                0.99058,                 0.9949,                0.99494,                 0.9384,                0.35651,                0.28858,                0.85625,             0.00041358,             0.00041358,             0.00041358
                    172,                0.47096,                0.35921,                0.90495,                0.99405,                0.99236,                0.99498,                0.93445,                0.36342,                0.29277,                 0.8632,             0.00041182,             0.00041182,             0.00041182
                    173,                0.48976,                0.37908,                0.92362,                0.99454,                 0.9922,                0.99498,                0.93406,                0.36683,                0.29265,                0.86617,             0.00041005,             0.00041005,             0.00041005
                    174,                0.44834,                0.35201,                0.89532,                0.99745,                0.99329,                0.99499,                0.93475,                0.36394,                0.28429,                0.86443,             0.00040828,             0.00040828,             0.00040828
                    175,                0.42167,                 0.3393,                0.89865,                0.99843,                0.99147,                0.99489,                0.93231,                0.36803,                0.28298,                0.86509,             0.00040652,             0.00040652,             0.00040652
                    176,                 0.4248,                0.32584,                0.89127,                0.99698,                0.99195,                0.99492,                0.93976,                0.37225,                0.29261,                0.86765,             0.00040475,             0.00040475,             0.00040475
                    177,                0.45065,                0.33794,                0.87531,                0.99685,                0.99226,                0.99494,                0.93468,                0.37564,                0.29209,                 0.8683,             0.00040298,             0.00040298,             0.00040298
                    178,                0.46421,                 0.3528,                0.87218,                0.99844,                 0.9944,                0.99499,                0.93926,                0.36678,                0.28712,                  0.865,             0.00040121,             0.00040121,             0.00040121
                    179,                0.43008,                 0.3104,                0.86653,                0.99834,                0.99427,                0.99499,                0.93949,                0.37375,                0.29177,                0.86135,             0.00039945,             0.00039945,             0.00039945
                    180,                0.41457,                0.32032,                0.87461,                 0.9978,                0.99329,                0.99499,                0.93557,                0.36977,                 0.2824,                0.85995,             0.00039768,             0.00039768,             0.00039768
                    181,                0.50883,                0.41553,                0.92895,                0.99373,                0.99657,                0.99499,                0.93613,                0.36976,                 0.2801,                0.86124,             0.00039591,             0.00039591,             0.00039591
                    182,                0.47429,                 0.4073,                0.90465,                0.99546,                0.99285,                0.99496,                0.94434,                0.35742,                0.27968,                0.86062,             0.00039415,             0.00039415,             0.00039415
                    183,                0.41698,                0.33146,                0.88585,                0.98563,                0.99877,                 0.9942,                0.94874,                0.35048,                0.27881,                0.85996,             0.00039238,             0.00039238,             0.00039238
                    184,                0.46552,                 0.3498,                0.89894,                0.98686,                0.99894,                0.99339,                0.94604,                0.35721,                0.27537,                 0.8603,             0.00039061,             0.00039061,             0.00039061
                    185,                0.44411,                0.33987,                  0.888,                0.98588,                0.99894,                0.99339,                0.95075,                0.35237,                0.27523,                0.85952,             0.00038884,             0.00038884,             0.00038884
                    186,                0.45541,                0.31286,                0.89292,                0.98321,                0.99894,                 0.9942,                0.94189,                0.36368,                0.27453,                0.86065,             0.00038708,             0.00038708,             0.00038708
                    187,                0.45535,                0.33268,                0.88924,                0.99828,                0.99947,                  0.995,                0.94615,                0.35686,                0.26855,                0.85475,             0.00038531,             0.00038531,             0.00038531
                    188,                0.45942,                0.36536,                0.91157,                0.99768,                0.99931,                  0.995,                0.95403,                0.33292,                0.26009,                0.84663,             0.00038354,             0.00038354,             0.00038354
                    189,                0.48976,                0.39035,                0.96007,                0.99657,                0.99948,                0.99496,                0.94828,                0.33874,                0.26091,                0.84673,             0.00038178,             0.00038178,             0.00038178
                    190,                0.40474,                0.32074,                 0.8713,                0.99743,                      1,                0.99494,                0.94971,                 0.3352,                0.26232,                0.84674,             0.00038001,             0.00038001,             0.00038001
                    191,                0.41373,                 0.3333,                   0.88,                0.99844,                      1,                  0.995,                0.95397,                0.32624,                0.26049,                0.84449,             0.00037824,             0.00037824,             0.00037824
                    192,                0.43189,                0.33256,                  0.887,                0.99754,                      1,                  0.995,                0.94846,                0.33737,                0.26118,                0.84673,             0.00037647,             0.00037647,             0.00037647
                    193,                 0.4109,                 0.3253,                 0.8777,                0.99761,                      1,                  0.995,                0.94834,                0.33496,                 0.2576,                0.84475,             0.00037471,             0.00037471,             0.00037471
                    194,                0.39487,                0.30942,                0.86403,                0.99674,                      1,                  0.995,                0.94493,                0.34613,                0.26099,                0.84784,             0.00037294,             0.00037294,             0.00037294
                    195,                0.43469,                0.30896,                0.87715,                0.99707,                      1,                  0.995,                0.94746,                0.34441,                0.25967,                0.84705,             0.00037117,             0.00037117,             0.00037117
                    196,                0.42617,                0.33741,                0.89247,                0.98321,                0.99991,                0.99463,                0.94412,                0.33925,                0.26244,                0.84673,             0.00036941,             0.00036941,             0.00036941
                    197,                0.42669,                0.32256,                  0.893,                0.98344,                0.99937,                0.99463,                0.94376,                0.34182,                0.26393,                0.84699,             0.00036764,             0.00036764,             0.00036764
                    198,                0.44039,                0.34775,                0.87617,                0.98226,                0.99859,                0.99463,                 0.9431,                 0.3374,                0.26666,                0.84718,             0.00036587,             0.00036587,             0.00036587
                    199,                0.45469,                0.34215,                0.86894,                0.98497,                0.99422,                0.99416,                0.94892,                 0.3266,                 0.2645,                0.84715,              0.0003641,              0.0003641,              0.0003641
                    200,                0.40217,                 0.3061,                0.86604,                0.98573,                0.99426,                0.99337,                0.94287,                0.33574,                0.26701,                0.84639,             0.00036234,             0.00036234,             0.00036234
                    201,                0.43151,                0.33909,                0.90028,                0.98553,                0.99575,                0.99338,                0.94596,                 0.3304,                0.26268,                0.84316,             0.00036057,             0.00036057,             0.00036057
                    202,                0.40011,                0.31382,                0.87192,                0.98569,                0.99788,                 0.9942,                0.94795,                0.33301,                0.26195,                0.84134,              0.0003588,              0.0003588,              0.0003588
                    203,                0.41287,                 0.3211,                0.89276,                0.99696,                0.99528,                  0.995,                0.94442,                0.34578,                0.26209,                0.84349,             0.00035704,             0.00035704,             0.00035704
                    204,                0.44923,                0.34127,                0.90068,                0.99776,                0.99541,                  0.995,                0.95264,                0.33058,                0.25961,                0.84172,             0.00035527,             0.00035527,             0.00035527
                    205,                 0.4097,                0.34025,                0.89351,                0.99752,                0.99471,                0.99499,                0.95232,                0.33118,                0.26114,                0.84287,              0.0003535,              0.0003535,              0.0003535
                    206,                0.45033,                0.35017,                0.88359,                0.99657,                0.99894,                0.99498,                0.95181,                 0.3337,                0.26015,                0.84307,             0.00035173,             0.00035173,             0.00035173
                    207,                0.39815,                0.29352,                0.84337,                0.99742,                0.99894,                0.99499,                0.95396,                0.32274,                0.25843,                0.84115,             0.00034997,             0.00034997,             0.00034997
                    208,                0.40306,                0.30651,                0.85158,                0.99718,                0.99753,                  0.995,                0.95446,                0.33118,                0.26162,                 0.8437,              0.0003482,              0.0003482,              0.0003482
                    209,                0.47885,                0.34921,                0.93828,                0.99704,                0.99628,                0.99499,                0.95403,                0.32463,                0.26159,                0.84191,             0.00034643,             0.00034643,             0.00034643
                    210,                 0.4415,                 0.3422,                0.88222,                0.99715,                0.99471,                0.99499,                0.95364,                0.32079,                0.26206,                0.84142,             0.00034467,             0.00034467,             0.00034467
                    211,                0.37871,                0.29514,                0.86421,                0.99663,                0.99703,                0.99499,                0.95301,                0.31946,                 0.2579,                0.84285,              0.0003429,              0.0003429,              0.0003429
                    212,                 0.4858,                0.38985,                0.94934,                0.99675,                0.99631,                0.99499,                0.95284,                0.31399,                0.25214,                0.83827,             0.00034113,             0.00034113,             0.00034113
                    213,                0.43794,                0.34958,                0.92289,                0.99757,                 0.9992,                  0.995,                0.95429,                0.31439,                0.25066,                0.83739,             0.00033936,             0.00033936,             0.00033936
                    214,                0.45318,                0.35033,                0.89955,                0.98433,                      1,                0.99466,                 0.9487,                0.31723,                0.25202,                0.83801,              0.0003376,              0.0003376,              0.0003376
                    215,                0.38248,                0.29945,                 0.8628,                0.99931,                0.99473,                  0.995,                0.94711,                0.32626,                0.26032,                0.84071,             0.00033583,             0.00033583,             0.00033583
                    216,                 0.4185,                0.31483,                0.86975,                0.99848,                      1,                  0.995,                0.94344,                0.31619,                0.25797,                0.83901,             0.00033406,             0.00033406,             0.00033406
                    217,                0.45825,                0.34008,                0.89737,                0.99849,                      1,                  0.995,                0.93963,                0.31508,                0.25495,                0.83849,              0.0003323,              0.0003323,              0.0003323
                    218,                0.40446,                0.32215,                0.86838,                0.99838,                      1,                  0.995,                0.94419,                0.31303,                0.24529,                  0.836,             0.00033053,             0.00033053,             0.00033053
                    219,                0.38604,                0.28836,                0.86188,                0.99876,                      1,                  0.995,                0.95298,                0.31482,                0.24825,                0.83659,             0.00032876,             0.00032876,             0.00032876
                    220,                0.36163,                0.27616,                0.85181,                0.99844,                      1,                  0.995,                0.94669,                0.31803,                0.25256,                0.83639,             0.00032699,             0.00032699,             0.00032699
                    221,                0.39388,                0.28513,                 0.8637,                0.99839,                      1,                  0.995,                0.95198,                0.31521,                0.25071,                0.83579,             0.00032523,             0.00032523,             0.00032523
                    222,                0.39775,                0.29416,                0.88324,                0.99632,                      1,                  0.995,                0.95523,                0.30888,                0.24602,                0.83185,             0.00032346,             0.00032346,             0.00032346
                    223,                0.38831,                0.29789,                0.85922,                0.99728,                      1,                  0.995,                0.95077,                0.32019,                  0.247,                0.83211,             0.00032169,             0.00032169,             0.00032169
                    224,                0.44667,                 0.3335,                0.90514,                0.99775,                      1,                  0.995,                  0.955,                0.32711,                0.24928,                0.83417,             0.00031993,             0.00031993,             0.00031993
                    225,                0.43939,                0.32778,                0.88918,                0.99765,                      1,                  0.995,                0.95822,                0.32862,                0.24949,                0.83579,             0.00031816,             0.00031816,             0.00031816
                    226,                0.38986,                0.29628,                0.85228,                0.99737,                0.99788,                  0.995,                0.95011,                0.33067,                0.25078,                0.83755,             0.00031639,             0.00031639,             0.00031639
                    227,                0.41432,                 0.3318,                0.90575,                0.99651,                0.99788,                0.99499,                0.95417,                0.32268,                0.24721,                0.83611,             0.00031462,             0.00031462,             0.00031462
                    228,                0.42441,                0.32538,                 0.8876,                 0.9978,                0.99894,                  0.995,                 0.9551,                0.30989,                0.23898,                 0.8312,             0.00031286,             0.00031286,             0.00031286
                    229,                0.38555,                0.32003,                0.87932,                0.99781,                0.99894,                  0.995,                0.95235,                 0.3089,                0.23441,                 0.8303,             0.00031109,             0.00031109,             0.00031109
                    230,                0.37611,                 0.3067,                0.86801,                0.99828,                 0.9989,                  0.995,                0.95841,                0.31044,                0.23731,                0.83297,             0.00030932,             0.00030932,             0.00030932
                    231,                0.36877,                0.29919,                0.85276,                0.99869,                0.99824,                  0.995,                 0.9593,                0.30478,                0.23998,                0.83419,             0.00030756,             0.00030756,             0.00030756
                    232,                0.38994,                0.33427,                0.88842,                0.99861,                0.99788,                  0.995,                0.95683,                0.30678,                0.24704,                0.83626,             0.00030579,             0.00030579,             0.00030579
                    233,                   0.43,                0.35514,                0.91071,                 0.9988,                0.99817,                  0.995,                0.95693,                0.30421,                0.24667,                0.83668,             0.00030402,             0.00030402,             0.00030402
                    234,                 0.4561,                0.34103,                0.92605,                0.99877,                 0.9985,                  0.995,                0.96107,                0.30044,                  0.241,                0.83311,             0.00030225,             0.00030225,             0.00030225
                    235,                  0.411,                0.31756,                0.88813,                0.99868,                0.99952,                  0.995,                0.96084,                0.29351,                0.23897,                0.83242,             0.00030049,             0.00030049,             0.00030049
                    236,                 0.3917,                0.31362,                0.87654,                0.99851,                      1,                  0.995,                0.95841,                0.30276,                0.24373,                0.83579,             0.00029872,             0.00029872,             0.00029872
                    237,                 0.3642,                0.27381,                 0.8428,                0.99847,                      1,                  0.995,                0.95627,                0.30208,                0.24307,                0.83725,             0.00029695,             0.00029695,             0.00029695
                    238,                0.38306,                0.30504,                0.86943,                0.99861,                      1,                  0.995,                0.95942,                0.29593,                0.24124,                0.83677,             0.00029519,             0.00029519,             0.00029519
                    239,                0.39613,                0.30834,                0.88832,                0.99865,                      1,                  0.995,                0.96124,                0.29053,                0.23872,                0.83034,             0.00029342,             0.00029342,             0.00029342
                    240,                0.38772,                0.33126,                 0.8827,                0.99854,                0.99886,                  0.995,                0.95758,                0.29931,                0.23985,                0.82653,             0.00029165,             0.00029165,             0.00029165
                    241,                0.39216,                0.31479,                0.86329,                0.99858,                0.99852,                  0.995,                0.95992,                0.29602,                0.23979,                0.82475,             0.00028988,             0.00028988,             0.00028988
                    242,                0.36733,                0.29896,                0.87034,                0.99853,                0.99894,                  0.995,                0.95957,                0.29093,                0.24005,                0.82299,             0.00028812,             0.00028812,             0.00028812
                    243,                0.35363,                0.28398,                0.84104,                0.99874,                0.99821,                  0.995,                0.96362,                0.29114,                0.24334,                0.82368,             0.00028635,             0.00028635,             0.00028635
                    244,                0.37029,                0.29419,                 0.8724,                0.99883,                0.99817,                  0.995,                0.96108,                0.27814,                 0.2292,                0.82074,             0.00028458,             0.00028458,             0.00028458
                    245,                0.40787,                0.30165,                0.86704,                0.99882,                0.99823,                  0.995,                0.96416,                0.27858,                0.22577,                 0.8207,             0.00028282,             0.00028282,             0.00028282
                    246,                0.37983,                0.29163,                0.88095,                0.99895,                 0.9971,                  0.995,                0.96116,                0.28147,                0.22434,                0.82074,             0.00028105,             0.00028105,             0.00028105
                    247,                0.36048,                  0.299,                0.88491,                0.99902,                0.99683,                  0.995,                0.95932,                0.27669,                0.22003,                0.82001,             0.00027928,             0.00027928,             0.00027928
                    248,                0.38611,                0.29804,                0.87678,                 0.9979,                0.99733,                  0.995,                 0.9699,                0.26835,                0.21989,                0.81789,             0.00027751,             0.00027751,             0.00027751
                    249,                0.38032,                0.31519,                0.86095,                0.99774,                0.99815,                  0.995,                 0.9699,                0.27153,                0.22018,                0.81907,             0.00027575,             0.00027575,             0.00027575
                    250,                0.36482,                0.29308,                0.85011,                0.99745,                0.99834,                  0.995,                0.96963,                0.27309,                0.21978,                0.82193,             0.00027398,             0.00027398,             0.00027398
                    251,                0.36741,                0.29525,                0.88532,                0.99626,                0.99837,                  0.995,                0.96859,                0.27216,                0.21961,                 0.8247,             0.00027221,             0.00027221,             0.00027221
                    252,                0.36873,                0.29368,                0.87773,                0.99544,                 0.9984,                  0.995,                0.96423,                0.27297,                0.22207,                0.82516,             0.00027045,             0.00027045,             0.00027045
                    253,                0.38386,                0.29752,                 0.8632,                0.99602,                0.99851,                  0.995,                0.96702,                0.27848,                0.22148,                0.82567,             0.00026868,             0.00026868,             0.00026868
                    254,                 0.3793,                0.29623,                0.87666,                0.99716,                0.99814,                  0.995,                 0.9635,                0.28195,                0.21981,                0.82334,             0.00026691,             0.00026691,             0.00026691
                    255,                0.38459,                0.30833,                 0.8732,                0.99815,                 0.9987,                  0.995,                0.96626,                0.27434,                  0.219,                0.81948,             0.00026514,             0.00026514,             0.00026514
                    256,                0.35608,                 0.2764,                0.85861,                0.99782,                0.99894,                  0.995,                0.96361,                0.27768,                0.22197,                0.82055,             0.00026338,             0.00026338,             0.00026338
                    257,                0.37386,                0.30203,                0.85724,                0.99784,                0.99873,                  0.995,                0.96521,                0.27527,                0.22552,                0.82028,             0.00026161,             0.00026161,             0.00026161
                    258,                0.38056,                 0.3083,                0.89218,                0.99779,                0.99875,                  0.995,                0.96445,                0.27818,                 0.2248,                 0.8176,             0.00025984,             0.00025984,             0.00025984
                    259,                0.38852,                0.27925,                0.87265,                0.99786,                0.99852,                  0.995,                0.96418,                0.28144,                0.22375,                0.81637,             0.00025808,             0.00025808,             0.00025808
                    260,                0.32859,                0.25572,                0.84246,                0.99811,                0.99871,                  0.995,                0.96225,                0.28026,                0.21981,                0.81817,             0.00025631,             0.00025631,             0.00025631
                    261,                0.31696,                0.25382,                0.83775,                 0.9981,                0.99882,                  0.995,                0.96211,                0.28067,                0.21998,                0.82011,             0.00025454,             0.00025454,             0.00025454
                    262,                0.40085,                0.31126,                0.88166,                0.99836,                 0.9984,                  0.995,                0.96304,                0.27855,                0.21972,                0.82093,             0.00025277,             0.00025277,             0.00025277
                    263,                0.36688,                0.28741,                0.86433,                0.99873,                0.99791,                  0.995,                0.96677,                0.26771,                0.21822,                0.81562,             0.00025101,             0.00025101,             0.00025101
                    264,                0.35361,                0.27402,                0.85889,                 0.9979,                0.99915,                  0.995,                0.96827,                0.26333,                0.21992,                0.81403,             0.00024924,             0.00024924,             0.00024924
                    265,                0.40899,                0.32498,                0.94482,                0.99801,                0.99941,                  0.995,                0.97202,                0.26312,                 0.2181,                0.81473,             0.00024747,             0.00024747,             0.00024747
                    266,                0.38406,                0.31155,                0.88729,                0.99842,                 0.9998,                  0.995,                0.96598,                0.26406,                0.21971,                0.81635,             0.00024571,             0.00024571,             0.00024571
                    267,                0.32851,                0.26847,                0.85571,                0.99849,                0.99978,                  0.995,                0.96542,                0.26122,                0.22158,                0.81659,             0.00024394,             0.00024394,             0.00024394
                    268,                 0.3607,                0.29073,                0.86557,                0.99865,                0.99987,                  0.995,                0.96326,                0.26386,                0.22096,                0.81657,             0.00024217,             0.00024217,             0.00024217
                    269,                0.35088,                 0.2811,                0.86797,                0.99823,                0.99963,                  0.995,                0.96949,                0.26457,                0.21934,                0.81656,              0.0002404,              0.0002404,              0.0002404
                    270,                0.35147,                0.27207,                0.85617,                0.99824,                0.99893,                  0.995,                0.97127,                0.25666,                0.21741,                0.81606,             0.00023864,             0.00023864,             0.00023864
                    271,                0.37523,                0.32092,                0.88521,                0.99869,                0.99866,                  0.995,                0.96799,                0.25261,                0.21601,                0.81531,             0.00023687,             0.00023687,             0.00023687
                    272,                 0.3546,                0.28496,                0.86007,                0.99813,                  0.999,                  0.995,                 0.9716,                0.25449,                0.21398,                0.81439,              0.0002351,              0.0002351,              0.0002351
                    273,                0.35353,                0.27436,                0.86471,                0.99797,                0.99901,                  0.995,                0.97019,                0.25658,                0.21462,                0.81479,             0.00023334,             0.00023334,             0.00023334
                    274,                0.35237,                0.28323,                0.84119,                0.99778,                0.99939,                  0.995,                0.96768,                0.25608,                 0.2123,                0.81494,             0.00023157,             0.00023157,             0.00023157
                    275,                0.35904,                0.28296,                0.88605,                0.99742,                0.99988,                  0.995,                0.96918,                0.26515,                0.21415,                 0.8166,              0.0002298,              0.0002298,              0.0002298
                    276,                0.32627,                0.26292,                0.86343,                0.99839,                0.99946,                  0.995,                0.96765,                0.26301,                0.21207,                0.81741,             0.00022803,             0.00022803,             0.00022803
                    277,                0.38291,                0.30491,                0.87511,                0.99871,                0.99952,                  0.995,                0.96993,                0.25917,                0.21215,                0.81575,             0.00022627,             0.00022627,             0.00022627
                    278,                0.34899,                0.28398,                0.87189,                0.99818,                      1,                  0.995,                0.97186,                0.25718,                0.21405,                0.81257,              0.0002245,              0.0002245,              0.0002245
                    279,                0.34734,                0.28462,                0.86889,                0.99864,                0.99952,                  0.995,                0.96995,                 0.2627,                0.21234,                0.81425,             0.00022273,             0.00022273,             0.00022273
                    280,                0.32896,                0.27228,                0.84281,                0.99877,                0.99925,                  0.995,                0.97007,                0.26065,                0.21345,                0.81313,             0.00022097,             0.00022097,             0.00022097
                    281,                0.36434,                0.29673,                0.86399,                0.99876,                0.99924,                  0.995,                0.97074,                0.26008,                0.21343,                0.81162,              0.0002192,              0.0002192,              0.0002192
                    282,                0.31407,                0.25306,                0.84392,                0.99805,                 0.9995,                  0.995,                0.97196,                0.26126,                 0.2172,                0.81009,             0.00021743,             0.00021743,             0.00021743
                    283,                0.35929,                0.26937,                0.85735,                0.99741,                      1,                  0.995,                0.97542,                0.25549,                0.21353,                0.80914,             0.00021566,             0.00021566,             0.00021566
                    284,                0.32858,                0.26517,                0.85225,                0.99815,                      1,                  0.995,                0.97438,                 0.2592,                0.21276,                0.80943,              0.0002139,              0.0002139,              0.0002139
                    285,                0.32804,                0.26626,                 0.8496,                0.99819,                      1,                  0.995,                0.97176,                0.25801,                0.20912,                0.80963,             0.00021213,             0.00021213,             0.00021213
                    286,                0.35961,                0.28083,                0.87057,                0.99813,                0.99989,                  0.995,                0.97025,                0.25435,                0.20871,                 0.8097,             0.00021036,             0.00021036,             0.00021036
                    287,                0.32725,                0.26839,                0.84802,                0.99874,                      1,                  0.995,                0.97162,                0.25679,                0.20637,                0.81037,              0.0002086,              0.0002086,              0.0002086
                    288,                 0.3228,                0.25928,                0.83842,                0.99893,                      1,                  0.995,                0.96908,                0.25772,                0.20725,                0.81079,             0.00020683,             0.00020683,             0.00020683
                    289,                0.38008,                0.29884,                0.88218,                0.99881,                      1,                  0.995,                0.96981,                0.25789,                 0.2065,                0.81141,             0.00020506,             0.00020506,             0.00020506
                    290,                0.32429,                0.27929,                0.84282,                0.99852,                0.99944,                  0.995,                0.97158,                0.25374,                0.20655,                0.81117,             0.00020329,             0.00020329,             0.00020329
                    291,                0.33268,                0.26448,                0.83471,                0.99849,                0.99908,                  0.995,                0.97282,                0.25455,                0.20338,                0.81114,             0.00020153,             0.00020153,             0.00020153
                    292,                 0.3564,                0.28098,                0.86762,                0.99823,                0.99915,                  0.995,                0.96938,                 0.2536,                0.20524,                 0.8099,             0.00019976,             0.00019976,             0.00019976
                    293,                0.32819,                  0.275,                0.83954,                0.99817,                0.99919,                  0.995,                0.97158,                0.25121,                0.20595,                0.80952,             0.00019799,             0.00019799,             0.00019799
                    294,                0.34808,                0.27719,                0.85261,                0.99872,                0.99903,                  0.995,                0.97584,                0.25283,                0.20576,                0.81066,             0.00019623,             0.00019623,             0.00019623
                    295,                0.33865,                0.27018,                 0.8664,                0.99889,                0.99914,                  0.995,                0.97804,                 0.2454,                0.20317,                 0.8093,             0.00019446,             0.00019446,             0.00019446
                    296,                0.32276,                0.26024,                0.85016,                0.99887,                0.99934,                  0.995,                0.97593,                0.24546,                0.20551,                0.80723,             0.00019269,             0.00019269,             0.00019269
                    297,                0.31482,                 0.2476,                0.84683,                0.99889,                0.99931,                  0.995,                0.97952,                0.24612,                0.20615,                0.80731,             0.00019092,             0.00019092,             0.00019092
                    298,                0.34623,                0.29524,                0.86715,                0.99886,                 0.9991,                  0.995,                0.97996,                0.23985,                 0.2037,                0.80667,             0.00018916,             0.00018916,             0.00018916
                    299,                0.33779,                0.26378,                0.85289,                0.99825,                      1,                  0.995,                0.97832,                0.24414,                 0.2067,                0.80555,             0.00018739,             0.00018739,             0.00018739
                    300,                0.32228,                0.25772,                0.86777,                0.99779,                0.99968,                  0.995,                0.98145,                 0.2432,                0.20412,                0.80397,             0.00018562,             0.00018562,             0.00018562
                    301,                0.34939,                0.28498,                0.86454,                0.99771,                0.99911,                  0.995,                0.98347,                0.24171,                0.20219,                0.80389,             0.00018385,             0.00018385,             0.00018385
                    302,                0.33309,                0.27488,                0.84423,                0.99796,                0.99935,                  0.995,                0.98354,                0.23061,                 0.1981,                0.80483,             0.00018209,             0.00018209,             0.00018209
                    303,                 0.3302,                0.26063,                 0.8646,                0.99838,                      1,                  0.995,                0.98162,                0.23126,                0.20048,                0.80836,             0.00018032,             0.00018032,             0.00018032
                    304,                0.32095,                0.28292,                0.85526,                0.99872,                      1,                  0.995,                0.98042,                0.24695,                0.20155,                 0.8293,             0.00017855,             0.00017855,             0.00017855
                    305,                0.31372,                0.26127,                0.83214,                 0.9986,                      1,                  0.995,                0.98025,                0.24491,                0.20224,                 0.8292,             0.00017679,             0.00017679,             0.00017679
                    306,                0.34536,                0.25253,                 0.8707,                 0.9985,                0.99983,                  0.995,                0.98125,                 0.2277,                0.19444,                0.80583,             0.00017502,             0.00017502,             0.00017502
                    307,                0.32727,                0.25108,                0.85178,                 0.9987,                0.99945,                  0.995,                0.98336,                0.22978,                0.19509,                0.80367,             0.00017325,             0.00017325,             0.00017325
                    308,                0.29954,                0.24626,                0.85247,                0.99861,                0.99926,                  0.995,                0.97979,                0.23662,                0.19651,                 0.8047,             0.00017148,             0.00017148,             0.00017148
                    309,                0.31455,                0.24982,                0.83807,                0.99868,                  0.999,                  0.995,                0.98012,                0.23523,                0.19841,                0.80453,             0.00016972,             0.00016972,             0.00016972
                    310,                0.31077,                0.24294,                0.83981,                0.99864,                0.99858,                  0.995,                0.98104,                0.23051,                0.19307,                0.80407,             0.00016795,             0.00016795,             0.00016795
                    311,                0.32941,                0.26891,                0.88154,                0.99849,                0.99867,                  0.995,                0.98012,                 0.2335,                0.18962,                0.80541,             0.00016618,             0.00016618,             0.00016618
                    312,                0.31108,                0.23987,                0.84674,                0.99807,                      1,                  0.995,                0.98266,                0.22818,                  0.189,                0.80538,             0.00016442,             0.00016442,             0.00016442
                    313,                0.33227,                 0.2689,                0.86285,                0.99791,                      1,                  0.995,                0.98161,                0.22616,                0.18826,                0.80542,             0.00016265,             0.00016265,             0.00016265
                    314,                0.31591,                0.26378,                0.85969,                0.99792,                      1,                  0.995,                 0.9754,                0.22742,                0.18834,                0.80565,             0.00016088,             0.00016088,             0.00016088
                    315,                0.31842,                0.26741,                0.84482,                0.99802,                      1,                  0.995,                0.97742,                0.22724,                0.18943,                  0.806,             0.00015911,             0.00015911,             0.00015911
                    316,                0.31019,                0.25253,                0.86288,                0.99814,                      1,                  0.995,                0.97792,                0.22046,                0.18968,                0.80428,             0.00015735,             0.00015735,             0.00015735
                    317,                0.31098,                0.24277,                0.83973,                0.99814,                      1,                  0.995,                0.98011,                0.21945,                0.18976,                0.80358,             0.00015558,             0.00015558,             0.00015558
                    318,                0.31718,                0.26749,                0.86572,                0.99837,                      1,                  0.995,                0.97903,                0.22205,                0.19108,                0.80365,             0.00015381,             0.00015381,             0.00015381
                    319,                0.29075,                0.22683,                0.84164,                0.99852,                0.99974,                  0.995,                0.98047,                0.22253,                 0.1882,                0.80285,             0.00015205,             0.00015205,             0.00015205
                    320,                0.32496,                0.27025,                0.85195,                 0.9986,                0.99973,                  0.995,                0.98006,                0.22096,                0.18797,                0.80163,             0.00015028,             0.00015028,             0.00015028
